1 1	2 2	0		1 1	2 2	0		    9.191177363
1 1	2 2	0		1 1	2 2	1		   -6.813247503
1 1	2 2	0		1 1	2 2	2		   0.9282074465
1 1	2 2	0		1 1	2 2	3		   0.5273438162
1 1	2 2	0		1 1	2 2	4		  -0.1019104031
1 1	2 2	0		1 1	2 2	5		  0.01776089557
1 1	2 2	0		1 1	2 2	6		 -0.01420087133
1 1	2 2	0		1 1	2 2	7		-0.001059223686
1 1	2 2	0		1 2	2 2	0		1.074934023e-89
1 1	2 2	0		1 2	2 2	1		  1.9772205e-89
1 1	2 2	0		1 2	2 2	2		2.085324699e-89
1 1	2 2	0		1 2	2 2	3		-8.625327298e-90
1 1	2 2	0		1 2	2 2	4		-2.950969814e-89
1 1	2 2	0		1 2	2 2	5		-4.382161676e-89
1 1	2 2	0		1 2	2 2	6		-1.658505157e-88
1 1	2 2	0		1 2	2 2	7		-3.041908688e-88
1 1	2 2	0		1 3	2 0	0		6.497292956e-07
1 1	2 2	0		1 3	2 0	1		-3.381141913e-07
1 1	2 2	0		1 3	2 0	2		-2.361062205e-07
1 1	2 2	0		1 3	2 0	3		-1.186569659e-07
1 1	2 2	0		1 3	2 0	4		-7.731741967e-08
1 1	2 2	0		1 3	2 0	5		-3.445143753e-08
1 1	2 2	0		1 3	2 0	6		-9.811304943e-09
1 1	2 2	0		1 3	2 0	7		-1.324546965e-08
1 1	2 2	0		1 4	2 0	0		 2.12329113e-06
1 1	2 2	0		1 4	2 0	1		-1.102859428e-06
1 1	2 2	0		1 4	2 0	2		-7.710933453e-07
1 1	2 2	0		1 4	2 0	3		-3.877266885e-07
1 1	2 2	0		1 4	2 0	4		-2.530443348e-07
1 1	2 2	0		1 4	2 0	5		-1.135399943e-07
1 1	2 2	0		1 4	2 0	6		-3.377593801e-08
1 1	2 2	0		1 4	2 0	7		-4.565059576e-08
1 1	2 2	0		1 5	2 0	0		4.892910289e-06
1 1	2 2	0		1 5	2 0	1		-2.544662406e-06
1 1	2 2	0		1 5	2 0	2		-1.803472836e-06
1 1	2 2	0		1 5	2 0	3		-9.088571593e-07
1 1	2 2	0		1 5	2 0	4		-5.925384802e-07
1 1	2 2	0		1 5	2 0	5		-2.722443268e-07
1 1	2 2	0		1 5	2 0	6		-9.318944542e-08
1 1	2 2	0		1 5	2 0	7		-1.290245402e-07
1 1	2 2	0		1 6	2 0	0		8.067940351e-06
1 1	2 2	0		1 6	2 0	1		-4.200677137e-06
1 1	2 2	0		1 6	2 0	2		-2.993729521e-06
1 1	2 2	0		1 6	2 0	3		-1.510315065e-06
1 1	2 2	0		1 6	2 0	4		-9.82829524e-07
1 1	2 2	0		1 6	2 0	5		-4.557343329e-07
1 1	2 2	0		1 6	2 0	6		-1.638770035e-07
1 1	2 2	0		1 6	2 0	7		-2.282288074e-07
1 1	2 2	0		1 7	2 0	0		 9.44488281e-06
1 1	2 2	0		1 7	2 0	1		-4.919738106e-06
1 1	2 2	0		1 7	2 0	2		-3.511873836e-06
1 1	2 2	0		1 7	2 0	3		-1.772075244e-06
1 1	2 2	0		1 7	2 0	4		-1.152505641e-06
1 1	2 2	0		1 7	2 0	5		-5.356638396e-07
1 1	2 2	0		1 7	2 0	6		-1.952437384e-07
1 1	2 2	0		1 7	2 0	7		-2.724861404e-07
1 1	2 2	0		2 2	2 2	0		1.074934023e-89
1 1	2 2	0		2 2	2 2	1		  1.9772205e-89
1 1	2 2	0		2 2	2 2	2		2.085324699e-89
1 1	2 2	0		2 2	2 2	3		-8.625327298e-90
1 1	2 2	0		2 2	2 2	4		-2.950969814e-89
1 1	2 2	0		2 2	2 2	5		-4.382161676e-89
1 1	2 2	0		2 2	2 2	6		-1.658505157e-88
1 1	2 2	0		2 2	2 2	7		-3.041908688e-88
1 1	2 2	0		2 3	2 0	0		1.166418437e-90
1 1	2 2	0		2 3	2 0	1		-2.138770032e-90
1 1	2 2	0		2 3	2 0	2		-2.055550342e-89
1 1	2 2	0		2 3	2 0	3		-5.995038723e-89
1 1	2 2	0		2 3	2 0	4		-7.689893044e-89
1 1	2 2	0		2 3	2 0	5		-7.840580942e-89
1 1	2 2	0		2 3	2 0	6		-1.33436224e-88
1 1	2 2	0		2 3	2 0	7		-2.010413907e-89
1 1	2 2	0		2 4	2 0	0		1.166418437e-90
1 1	2 2	0		2 4	2 0	1		-2.138770032e-90
1 1	2 2	0		2 4	2 0	2		-2.055550342e-89
1 1	2 2	0		2 4	2 0	3		-5.995038723e-89
1 1	2 2	0		2 4	2 0	4		-7.689893044e-89
1 1	2 2	0		2 4	2 0	5		-7.840580942e-89
1 1	2 2	0		2 4	2 0	6		-1.33436224e-88
1 1	2 2	0		2 4	2 0	7		-2.010413907e-89
1 1	2 2	0		2 5	2 0	0		1.166418437e-90
1 1	2 2	0		2 5	2 0	1		-2.138770032e-90
1 1	2 2	0		2 5	2 0	2		-2.055550342e-89
1 1	2 2	0		2 5	2 0	3		-5.995038723e-89
1 1	2 2	0		2 5	2 0	4		-7.689893044e-89
1 1	2 2	0		2 5	2 0	5		-7.840580942e-89
1 1	2 2	0		2 5	2 0	6		-1.33436224e-88
1 1	2 2	0		2 5	2 0	7		-2.010413907e-89
1 1	2 2	0		2 6	2 0	0		1.166418437e-90
1 1	2 2	0		2 6	2 0	1		-2.138770032e-90
1 1	2 2	0		2 6	2 0	2		-2.055550342e-89
1 1	2 2	0		2 6	2 0	3		-5.995038723e-89
1 1	2 2	0		2 6	2 0	4		-7.689893044e-89
1 1	2 2	0		2 6	2 0	5		-7.840580942e-89
1 1	2 2	0		2 6	2 0	6		-1.33436224e-88
1 1	2 2	0		2 6	2 0	7		-2.010413907e-89
1 1	2 2	0		2 7	2 0	0		1.166418437e-90
1 1	2 2	0		2 7	2 0	1		-2.138770032e-90
1 1	2 2	0		2 7	2 0	2		-2.055550342e-89
1 1	2 2	0		2 7	2 0	3		-5.995038723e-89
1 1	2 2	0		2 7	2 0	4		-7.689893044e-89
1 1	2 2	0		2 7	2 0	5		-7.840580942e-89
1 1	2 2	0		2 7	2 0	6		-1.33436224e-88
1 1	2 2	0		2 7	2 0	7		-2.010413907e-89
1 1	2 2	0		3 3	0 0	0		1.765282501e-10
1 1	2 2	0		3 3	0 0	1		9.549501774e-12
1 1	2 2	0		3 3	0 0	2		4.513743455e-11
1 1	2 2	0		3 3	0 0	3		-1.095093644e-11
1 1	2 2	0		3 3	0 0	4		-4.485974008e-11
1 1	2 2	0		3 3	0 0	5		-5.525557827e-11
1 1	2 2	0		3 3	0 0	6		-6.207562959e-11
1 1	2 2	0		3 3	0 0	7		-7.163117297e-11
1 1	2 2	0		3 4	0 0	0		5.781468081e-10
1 1	2 2	0		3 4	0 0	1		3.244213453e-11
1 1	2 2	0		3 4	0 0	2		1.487722853e-10
1 1	2 2	0		3 4	0 0	3		-3.289059876e-11
1 1	2 2	0		3 4	0 0	4		-1.420994497e-10
1 1	2 2	0		3 4	0 0	5		-1.736834762e-10
1 1	2 2	0		3 4	0 0	6		-1.941015563e-10
1 1	2 2	0		3 4	0 0	7		-2.239579934e-10
1 1	2 2	0		3 5	0 0	0		1.367634567e-09
1 1	2 2	0		3 5	0 0	1		9.832853722e-11
1 1	2 2	0		3 5	0 0	2		3.739540417e-10
1 1	2 2	0		3 5	0 0	3		-4.628370216e-11
1 1	2 2	0		3 5	0 0	4		-2.912259946e-10
1 1	2 2	0		3 5	0 0	5		-3.465789825e-10
1 1	2 2	0		3 5	0 0	6		-3.749212454e-10
1 1	2 2	0		3 5	0 0	7		-4.290021999e-10
1 1	2 2	0		3 6	0 0	0		2.281432583e-09
1 1	2 2	0		3 6	0 0	1		1.787379238e-10
1 1	2 2	0		3 6	0 0	2		6.396627903e-10
1 1	2 2	0		3 6	0 0	3		-5.60394821e-11
1 1	2 2	0		3 6	0 0	4		-4.556341668e-10
1 1	2 2	0		3 6	0 0	5		-5.363498843e-10
1 1	2 2	0		3 6	0 0	6		-5.710323803e-10
1 1	2 2	0		3 6	0 0	7		 -6.5007271e-10
1 1	2 2	0		3 7	0 0	0		2.680217177e-09
1 1	2 2	0		3 7	0 0	1		2.149608281e-10
1 1	2 2	0		3 7	0 0	2		7.569825222e-10
1 1	2 2	0		3 7	0 0	3		-5.861759345e-11
1 1	2 2	0		3 7	0 0	4		-5.251140723e-10
1 1	2 2	0		3 7	0 0	5		-6.16119325e-10
1 1	2 2	0		3 7	0 0	6		-6.525284286e-10
1 1	2 2	0		3 7	0 0	7		-7.419149051e-10
1 1	2 2	0		4 4	0 0	0		1.892133942e-09
1 1	2 2	0		4 4	0 0	1		1.085532804e-10
1 1	2 2	0		4 4	0 0	2		4.882691336e-10
1 1	2 2	0		4 4	0 0	3		-1.010813454e-10
1 1	2 2	0		4 4	0 0	4		-4.544729471e-10
1 1	2 2	0		4 4	0 0	5		-5.523668469e-10
1 1	2 2	0		4 4	0 0	6		-6.152966818e-10
1 1	2 2	0		4 4	0 0	7		-7.116773719e-10
1 1	2 2	0		4 5	0 0	0		4.473055272e-09
1 1	2 2	0		4 5	0 0	1		3.235976555e-10
1 1	2 2	0		4 5	0 0	2		1.222665229e-09
1 1	2 2	0		4 5	0 0	3		-1.44130035e-10
1 1	2 2	0		4 5	0 0	4		-9.404439719e-10
1 1	2 2	0		4 5	0 0	5		-1.115992092e-09
1 1	2 2	0		4 5	0 0	6		-1.206730697e-09
1 1	2 2	0		4 5	0 0	7		-1.383169307e-09
1 1	2 2	0		4 6	0 0	0		7.460604325e-09
1 1	2 2	0		4 6	0 0	1		5.866188868e-10
1 1	2 2	0		4 6	0 0	2		2.089972325e-09
1 1	2 2	0		4 6	0 0	3		-1.745059484e-10
1 1	2 2	0		4 6	0 0	4		-1.475346602e-09
1 1	2 2	0		4 6	0 0	5		-1.733341462e-09
1 1	2 2	0		4 6	0 0	6		-1.845316903e-09
1 1	2 2	0		4 6	0 0	7		-2.10469282e-09
1 1	2 2	0		4 7	0 0	0		8.764474707e-09
1 1	2 2	0		4 7	0 0	1		7.051564728e-10
1 1	2 2	0		4 7	0 0	2		2.472994065e-09
1 1	2 2	0		4 7	0 0	3		-1.823493612e-10
1 1	2 2	0		4 7	0 0	4		-1.701484319e-09
1 1	2 2	0		4 7	0 0	5		-1.992787747e-09
1 1	2 2	0		4 7	0 0	6		-2.11050425e-09
1 1	2 2	0		4 7	0 0	7		-2.403384196e-09
1 1	2 2	0		5 5	0 0	0		1.054328464e-08
1 1	2 2	0		5 5	0 0	1		8.833880468e-10
1 1	2 2	0		5 5	0 0	2		3.003057831e-09
1 1	2 2	0		5 5	0 0	3		-1.920117757e-10
1 1	2 2	0		5 5	0 0	4		-2.017881302e-09
1 1	2 2	0		5 5	0 0	5		-2.361721501e-09
1 1	2 2	0		5 5	0 0	6		-2.510816126e-09
1 1	2 2	0		5 5	0 0	7		-2.87737328e-09
1 1	2 2	0		5 6	0 0	0		1.756441969e-08
1 1	2 2	0		5 6	0 0	1		1.556505952e-09
1 1	2 2	0		5 6	0 0	2		5.094039551e-09
1 1	2 2	0		5 6	0 0	3		-2.142850227e-10
1 1	2 2	0		5 6	0 0	4		-3.22102996e-09
1 1	2 2	0		5 6	0 0	5		-3.749675829e-09
1 1	2 2	0		5 6	0 0	6		 -3.9494071e-09
1 1	2 2	0		5 6	0 0	7		-4.523109239e-09
1 1	2 2	0		5 7	0 0	0		2.062681489e-08
1 1	2 2	0		5 7	0 0	1		1.856508902e-09
1 1	2 2	0		5 7	0 0	2		6.014055052e-09
1 1	2 2	0		5 7	0 0	3		-2.112113738e-10
1 1	2 2	0		5 7	0 0	4		-3.733796106e-09
1 1	2 2	0		5 7	0 0	5		-4.342515376e-09
1 1	2 2	0		5 7	0 0	6		-4.557724173e-09
1 1	2 2	0		5 7	0 0	7		-5.220245358e-09
1 1	2 2	0		6 6	0 0	0		2.924570018e-08
1 1	2 2	0		6 6	0 0	1		2.714088213e-09
1 1	2 2	0		6 6	0 0	2		8.613398049e-09
1 1	2 2	0		6 6	0 0	3		-2.08237599e-10
1 1	2 2	0		6 6	0 0	4		-5.17502354e-09
1 1	2 2	0		6 6	0 0	5		-6.013854551e-09
1 1	2 2	0		6 6	0 0	6		-6.30778497e-09
1 1	2 2	0		6 6	0 0	7		-7.237448276e-09
1 1	2 2	0		6 7	0 0	0		3.433945611e-08
1 1	2 2	0		6 7	0 0	1		3.228856633e-09
1 1	2 2	0		6 7	0 0	2		  1.0160131e-08
1 1	2 2	0		6 7	0 0	3		-1.955502817e-10
1 1	2 2	0		6 7	0 0	4		-6.015066577e-09
1 1	2 2	0		6 7	0 0	5		-6.98561329e-09
1 1	2 2	0		6 7	0 0	6		-7.313444929e-09
1 1	2 2	0		6 7	0 0	7		-8.393160949e-09
1 1	2 2	0		7 7	0 0	0		4.031883618e-08
1 1	2 2	0		7 7	0 0	1		3.837916765e-09
1 1	2 2	0		7 7	0 0	2		1.198171043e-08
1 1	2 2	0		7 7	0 0	3		-1.758563921e-10
1 1	2 2	0		7 7	0 0	4		-6.995146995e-09
1 1	2 2	0		7 7	0 0	5		-8.120478705e-09
1 1	2 2	0		7 7	0 0	6		-8.488646906e-09
1 1	2 2	0		7 7	0 0	7		-9.749501663e-09

1 1	2 2	1		1 1	2 2	1		    15.30988189
1 1	2 2	1		1 1	2 2	2		   -8.065745814
1 1	2 2	1		1 1	2 2	3		  -0.6693440307
1 1	2 2	1		1 1	2 2	4		 -0.03717616263
1 1	2 2	1		1 1	2 2	5		 -0.07494521728
1 1	2 2	1		1 1	2 2	6		 -0.00293795632
1 1	2 2	1		1 1	2 2	7		 -0.00790220643
1 1	2 2	1		1 2	2 2	0		  1.9772205e-89
1 1	2 2	1		1 2	2 2	1		3.636875217e-89
1 1	2 2	1		1 2	2 2	2		3.835720758e-89
1 1	2 2	1		1 2	2 2	3		-1.586532159e-89
1 1	2 2	1		1 2	2 2	4		-5.427977802e-89
1 1	2 2	1		1 2	2 2	5		-8.060494615e-89
1 1	2 2	1		1 2	2 2	6		-3.050634111e-88
1 1	2 2	1		1 2	2 2	7		-5.595249654e-88
1 1	2 2	1		1 3	2 0	0		1.383389962e-07
1 1	2 2	1		1 3	2 0	1		7.295117217e-07
1 1	2 2	1		1 3	2 0	2		-3.431152493e-07
1 1	2 2	1		1 3	2 0	3		-2.272171952e-07
